time,open,high,low,close
2026-07-28 16:00:00+00:00,63928.46,63928.47,63902.01,63926.66
2026-07-28 16:01:00+00:00,63926.66,63936.0,63911.21,63911.21
2026-07-28 16:02:00+00:00,63911.22,63916.52,63904.11,63908.85
2026-07-28 16:03:00+00:00,63908.84,63918.0,63906.0,63910.78
2026-07-28 16:04:00+00:00,63910.78,63910.78,63886.0,63886.01
2026-07-28 16:05:00+00:00,63886.0,63901.99,63883.03,63883.03
2026-07-28 16:06:00+00:00,63883.02,63883.02,63851.71,63860.23
2026-07-28 16:07:00+00:00,63860.23,63875.82,63829.7,63829.7
2026-07-28 16:08:00+00:00,63829.69,63847.99,63828.0,63837.77
2026-07-28 16:09:00+00:00,63837.78,63847.98,63828.0,63847.98
2026-07-28 16:10:00+00:00,63847.97,63847.97,63821.35,63821.35
2026-07-28 16:11:00+00:00,63821.35,63872.0,63821.35,63870.74
2026-07-28 16:12:00+00:00,63870.75,63882.0,63848.0,63851.3
2026-07-28 16:13:00+00:00,63851.3,63856.14,63815.54,63815.54
2026-07-28 16:14:00+00:00,63815.54,63815.54,63803.94,63814.0
2026-07-28 16:15:00+00:00,63814.0,63835.09,63807.53,63818.0
2026-07-28 16:16:00+00:00,63817.99,63823.92,63817.99,63823.91
2026-07-28 16:17:00+00:00,63823.9,63849.38,63806.01,63834.01
2026-07-28 16:18:00+00:00,63834.0,63858.92,63828.0,63846.0
2026-07-28 16:19:00+00:00,63845.99,63950.0,63845.99,63925.6
2026-07-28 16:20:00+00:00,63925.6,63944.57,63900.42,63905.37
2026-07-28 16:21:00+00:00,63905.37,63912.0,63885.0,63885.0
2026-07-28 16:22:00+00:00,63885.0,63885.01,63825.79,63828.35
2026-07-28 16:23:00+00:00,63828.35,63829.37,63800.0,63802.56
2026-07-28 16:24:00+00:00,63802.57,63839.93,63801.47,63839.93
2026-07-28 16:25:00+00:00,63839.93,63839.93,63814.0,63834.0
2026-07-28 16:26:00+00:00,63833.99,63849.41,63833.99,63846.0
2026-07-28 16:27:00+00:00,63845.99,63854.0,63816.62,63835.99
2026-07-28 16:28:00+00:00,63835.99,63849.76,63835.99,63840.47
2026-07-28 16:29:00+00:00,63840.47,63848.77,63835.2,63842.0
2026-07-28 16:30:00+00:00,63842.01,63842.01,63786.37,63786.37
2026-07-28 16:31:00+00:00,63786.38,63795.33,63773.65,63795.33
2026-07-28 16:32:00+00:00,63795.33,63855.11,63795.33,63855.11
2026-07-28 16:33:00+00:00,63855.12,63874.63,63844.0,63844.76
2026-07-28 16:34:00+00:00,63844.76,63860.73,63804.39,63804.4
2026-07-28 16:35:00+00:00,63804.4,63827.99,63804.39,63811.26
2026-07-28 16:36:00+00:00,63811.25,63824.0,63809.32,63809.37
2026-07-28 16:37:00+00:00,63809.37,63819.42,63798.36,63805.34
2026-07-28 16:38:00+00:00,63805.34,63826.79,63798.36,63826.79
2026-07-28 16:39:00+00:00,63826.78,63843.91,63824.32,63843.91
2026-07-28 16:40:00+00:00,63843.91,63874.62,63843.91,63865.44
2026-07-28 16:41:00+00:00,63865.44,63909.83,63865.44,63909.83
2026-07-28 16:42:00+00:00,63909.83,63920.0,63890.0,63909.99
2026-07-28 16:43:00+00:00,63909.99,63946.0,63909.99,63943.44
2026-07-28 16:44:00+00:00,63943.43,63943.44,63907.19,63912.0
2026-07-28 16:45:00+00:00,63912.0,63933.37,63903.16,63933.36
2026-07-28 16:46:00+00:00,63933.36,63933.37,63866.18,63866.18
2026-07-28 16:47:00+00:00,63866.18,63926.82,63866.18,63907.67
2026-07-28 16:48:00+00:00,63907.66,63907.67,63894.35,63894.35
2026-07-28 16:49:00+00:00,63894.35,63929.62,63891.79,63919.99
2026-07-28 16:50:00+00:00,63920.0,63974.0,63919.99,63962.02
2026-07-28 16:51:00+00:00,63962.02,64068.96,63962.02,64068.28
2026-07-28 16:52:00+00:00,64068.29,64086.0,64058.01,64072.59
2026-07-28 16:53:00+00:00,64072.59,64100.0,64060.11,64083.68
2026-07-28 16:54:00+00:00,64083.69,64083.69,64058.0,64058.01
2026-07-28 16:55:00+00:00,64058.0,64058.01,64041.08,64041.09
2026-07-28 16:56:00+00:00,64041.09,64041.09,64024.0,64024.01
2026-07-28 16:57:00+00:00,64024.01,64071.91,64024.0,64066.01
2026-07-28 16:58:00+00:00,64066.0,64066.01,64030.0,64030.01
2026-07-28 16:59:00+00:00,64030.0,64043.27,64030.0,64043.26
2026-07-28 17:00:00+00:00,64043.27,64043.27,64016.01,64016.01
2026-07-28 17:01:00+00:00,64016.0,64018.7,63994.12,63994.12
2026-07-28 17:02:00+00:00,63994.12,64008.0,63981.75,63998.01
2026-07-28 17:03:00+00:00,63998.0,63998.01,63977.48,63977.49
2026-07-28 17:04:00+00:00,63977.49,63993.99,63966.0,63978.61
2026-07-28 17:05:00+00:00,63978.62,63988.34,63976.32,63980.04
2026-07-28 17:06:00+00:00,63980.04,63980.04,63946.0,63955.99
2026-07-28 17:07:00+00:00,63955.99,63955.99,63942.51,63942.52
2026-07-28 17:08:00+00:00,63942.52,63942.52,63865.98,63877.29
2026-07-28 17:09:00+00:00,63877.29,63877.29,63852.88,63858.48
2026-07-28 17:10:00+00:00,63858.49,63858.49,63810.0,63824.73
2026-07-28 17:11:00+00:00,63824.73,63834.0,63791.86,63810.0
2026-07-28 17:12:00+00:00,63810.0,63836.0,63809.99,63834.0
2026-07-28 17:13:00+00:00,63834.0,63854.0,63806.0,63807.87
2026-07-28 17:14:00+00:00,63807.87,63807.87,63804.89,63804.9
2026-07-28 17:15:00+00:00,63804.9,63830.88,63802.0,63804.01
2026-07-28 17:16:00+00:00,63804.0,63804.01,63768.47,63791.83
2026-07-28 17:17:00+00:00,63792.0,63811.99,63743.0,63744.29
2026-07-28 17:18:00+00:00,63744.28,63744.29,63715.66,63732.42
2026-07-28 17:19:00+00:00,63732.41,63742.0,63720.0,63729.98
2026-07-28 17:20:00+00:00,63729.98,63826.0,63694.7,63814.28
2026-07-28 17:21:00+00:00,63814.29,63826.0,63786.0,63794.0
2026-07-28 17:22:00+00:00,63793.99,63824.38,63788.46,63823.99
2026-07-28 17:23:00+00:00,63824.0,63834.0,63782.12,63782.13
2026-07-28 17:24:00+00:00,63782.12,63782.12,63750.0,63750.01
2026-07-28 17:25:00+00:00,63750.0,63756.0,63742.0,63756.0
2026-07-28 17:26:00+00:00,63755.99,63756.0,63722.79,63732.73
2026-07-28 17:27:00+00:00,63732.73,63776.98,63732.73,63771.99
2026-07-28 17:28:00+00:00,63772.0,63774.0,63744.0,63744.01
2026-07-28 17:29:00+00:00,63744.01,63744.01,63736.0,63736.01
2026-07-28 17:30:00+00:00,63736.01,63736.01,63685.88,63691.15
2026-07-28 17:31:00+00:00,63691.15,63691.16,63644.01,63644.01
2026-07-28 17:32:00+00:00,63644.0,63650.6,63600.0,63625.0
2026-07-28 17:33:00+00:00,63625.0,63648.0,63598.0,63647.99
2026-07-28 17:34:00+00:00,63648.0,63665.71,63647.99,63650.01
2026-07-28 17:35:00+00:00,63650.0,63661.31,63650.0,63661.3
2026-07-28 17:36:00+00:00,63661.3,63661.3,63612.0,63612.0
2026-07-28 17:37:00+00:00,63612.0,63612.01,63508.01,63522.73
2026-07-28 17:38:00+00:00,63522.72,63553.62,63504.0,63544.92
2026-07-28 17:39:00+00:00,63544.93,63550.0,63526.72,63550.0
2026-07-28 17:40:00+00:00,63550.0,63591.01,63530.0,63590.98
2026-07-28 17:41:00+00:00,63589.06,63600.53,63586.0,63593.45
2026-07-28 17:42:00+00:00,63593.46,63612.82,63572.0,63572.0
2026-07-28 17:43:00+00:00,63572.01,63574.81,63545.16,63574.81
2026-07-28 17:44:00+00:00,63574.8,63574.81,63562.0,63564.97
2026-07-28 17:45:00+00:00,63564.97,63602.0,63563.33,63601.99
2026-07-28 17:46:00+00:00,63602.0,63620.8,63597.5,63620.79
2026-07-28 17:47:00+00:00,63620.79,63635.66,63620.0,63620.0
2026-07-28 17:48:00+00:00,63620.01,63672.58,63620.0,63672.58
2026-07-28 17:49:00+00:00,63672.58,63687.19,63666.21,63667.31
2026-07-28 17:50:00+00:00,63667.32,63667.32,63622.84,63622.84
2026-07-28 17:51:00+00:00,63622.85,63634.06,63618.0,63634.06
2026-07-28 17:52:00+00:00,63634.05,63638.0,63624.0,63624.0
2026-07-28 17:53:00+00:00,63624.0,63627.2,63608.0,63627.19
2026-07-28 17:54:00+00:00,63627.2,63650.96,63618.0,63618.0
2026-07-28 17:55:00+00:00,63618.0,63632.0,63612.0,63612.01
2026-07-28 17:56:00+00:00,63612.0,63633.47,63611.14,63633.47
2026-07-28 17:57:00+00:00,63633.46,63652.67,63633.46,63643.58
2026-07-28 17:58:00+00:00,63643.59,63649.11,63636.48,63649.11
2026-07-28 17:59:00+00:00,63649.11,63685.88,63649.1,63685.88
2026-07-28 18:00:00+00:00,63685.88,63774.0,63685.17,63764.01
2026-07-28 18:01:00+00:00,63764.0,63795.62,63756.01,63764.38
2026-07-28 18:02:00+00:00,63764.37,63791.18,63764.37,63780.0
2026-07-28 18:03:00+00:00,63779.99,63849.09,63779.74,63810.01
2026-07-28 18:04:00+00:00,63810.01,63813.11,63794.0,63794.01
2026-07-28 18:05:00+00:00,63794.01,63794.01,63744.94,63744.95
2026-07-28 18:06:00+00:00,63744.95,63766.0,63735.05,63754.01
2026-07-28 18:07:00+00:00,63754.01,63754.01,63732.0,63739.91
2026-07-28 18:08:00+00:00,63739.91,63754.0,63720.0,63720.0
2026-07-28 18:09:00+00:00,63720.01,63736.55,63720.0,63726.01
2026-07-28 18:10:00+00:00,63726.01,63753.99,63716.53,63748.01
2026-07-28 18:11:00+00:00,63748.01,63748.01,63728.0,63735.7
2026-07-28 18:12:00+00:00,63735.43,63735.43,63720.0,63725.02
2026-07-28 18:13:00+00:00,63725.01,63725.02,63700.0,63717.99
2026-07-28 18:14:00+00:00,63718.0,63718.0,63680.91,63696.0
2026-07-28 18:15:00+00:00,63695.99,63717.75,63687.63,63708.69
2026-07-28 18:16:00+00:00,63708.7,63720.58,63706.01,63720.57
2026-07-28 18:17:00+00:00,63720.58,63720.58,63681.3,63694.01
2026-07-28 18:18:00+00:00,63694.0,63701.66,63694.0,63701.65
2026-07-28 18:19:00+00:00,63701.66,63701.66,63686.09,63690.0
2026-07-28 18:20:00+00:00,63690.01,63710.0,63690.0,63710.0
2026-07-28 18:21:00+00:00,63710.0,63722.02,63705.99,63714.01
2026-07-28 18:22:00+00:00,63714.0,63733.08,63714.0,63723.64
2026-07-28 18:23:00+00:00,63723.63,63741.12,63712.0,63734.23
2026-07-28 18:24:00+00:00,63734.22,63734.23,63720.01,63720.01
2026-07-28 18:25:00+00:00,63720.0,63720.0,63702.0,63702.0
2026-07-28 18:26:00+00:00,63702.0,63702.01,63684.35,63693.58
2026-07-28 18:27:00+00:00,63693.58,63704.66,63686.0,63704.65
2026-07-28 18:28:00+00:00,63704.66,63710.66,63699.55,63704.65
2026-07-28 18:29:00+00:00,63704.66,63704.66,63694.89,63701.24
2026-07-28 18:30:00+00:00,63701.24,63724.0,63680.01,63680.01
2026-07-28 18:31:00+00:00,63680.0,63682.0,63672.26,63672.27
2026-07-28 18:32:00+00:00,63672.27,63700.09,63672.26,63700.09
2026-07-28 18:33:00+00:00,63700.08,63741.1,63700.08,63741.1
2026-07-28 18:34:00+00:00,63741.11,63750.0,63741.1,63746.0
2026-07-28 18:35:00+00:00,63746.0,63746.01,63706.63,63715.99
2026-07-28 18:36:00+00:00,63716.0,63721.11,63708.0,63708.01
2026-07-28 18:37:00+00:00,63708.01,63750.82,63708.0,63750.82
2026-07-28 18:38:00+00:00,63750.82,63752.71,63734.6,63752.0
2026-07-28 18:39:00+00:00,63752.0,63752.0,63717.17,63722.0
2026-07-28 18:40:00+00:00,63721.99,63724.54,63721.99,63724.53
2026-07-28 18:41:00+00:00,63724.53,63724.54,63721.99,63721.99
2026-07-28 18:42:00+00:00,63722.0,63756.0,63714.0,63756.0
2026-07-28 18:43:00+00:00,63755.99,63774.62,63755.99,63766.0
2026-07-28 18:44:00+00:00,63766.01,63766.01,63759.44,63760.0
2026-07-28 18:45:00+00:00,63760.0,63764.87,63744.01,63764.86
2026-07-28 18:46:00+00:00,63764.86,63785.4,63759.01,63785.4
2026-07-28 18:47:00+00:00,63785.39,63788.0,63764.0,63767.73
2026-07-28 18:48:00+00:00,63767.74,63796.0,63767.73,63786.51
2026-07-28 18:49:00+00:00,63786.51,63796.0,63780.43,63780.44
2026-07-28 18:50:00+00:00,63780.44,63780.44,63776.43,63776.44
2026-07-28 18:51:00+00:00,63776.44,63796.0,63776.44,63786.01
2026-07-28 18:52:00+00:00,63786.0,63786.01,63714.15,63714.15
2026-07-28 18:53:00+00:00,63714.16,63714.16,63714.15,63714.15
2026-07-28 18:54:00+00:00,63714.15,63714.16,63702.0,63702.1
2026-07-28 18:55:00+00:00,63702.11,63702.11,63694.0,63700.58
2026-07-28 18:56:00+00:00,63700.58,63718.84,63700.57,63718.84
2026-07-28 18:57:00+00:00,63718.84,63737.4,63718.83,63732.3
2026-07-28 18:58:00+00:00,63732.29,63734.5,63728.0,63734.49
2026-07-28 18:59:00+00:00,63734.5,63734.5,63734.49,63734.49
2026-07-28 19:00:00+00:00,63734.49,63782.6,63734.49,63782.59
2026-07-28 19:01:00+00:00,63782.6,63782.6,63768.47,63775.99
2026-07-28 19:02:00+00:00,63776.0,63833.99,63776.0,63833.99
2026-07-28 19:03:00+00:00,63834.0,63844.23,63823.39,63838.0
2026-07-28 19:04:00+00:00,63838.0,63838.01,63815.05,63824.01
2026-07-28 19:05:00+00:00,63824.0,63856.7,63814.21,63856.7
2026-07-28 19:06:00+00:00,63856.7,63860.0,63800.34,63800.35
2026-07-28 19:07:00+00:00,63800.34,63806.0,63794.0,63794.01
2026-07-28 19:08:00+00:00,63794.0,63794.01,63748.52,63748.52
2026-07-28 19:09:00+00:00,63748.52,63782.0,63748.52,63782.0
2026-07-28 19:10:00+00:00,63781.99,63786.97,63778.01,63778.01
2026-07-28 19:11:00+00:00,63778.0,63783.57,63769.26,63783.56
2026-07-28 19:12:00+00:00,63783.57,63783.57,63776.0,63776.0
2026-07-28 19:13:00+00:00,63776.01,63776.01,63760.0,63760.0
2026-07-28 19:14:00+00:00,63760.0,63761.87,63760.0,63761.86
2026-07-28 19:15:00+00:00,63761.87,63761.87,63740.8,63740.8
2026-07-28 19:16:00+00:00,63740.81,63753.5,63732.94,63732.94
2026-07-28 19:17:00+00:00,63732.95,63750.59,63732.94,63737.96
2026-07-28 19:18:00+00:00,63737.96,63737.96,63724.0,63736.01
2026-07-28 19:19:00+00:00,63736.01,63744.36,63730.0,63737.7
2026-07-28 19:20:00+00:00,63737.71,63747.1,63728.0,63747.1
2026-07-28 19:21:00+00:00,63747.09,63748.83,63736.04,63743.73
2026-07-28 19:22:00+00:00,63743.72,63754.86,63743.72,63754.85
2026-07-28 19:23:00+00:00,63754.86,63800.0,63754.86,63767.98
2026-07-28 19:24:00+00:00,63767.98,63767.98,63764.0,63765.68
2026-07-28 19:25:00+00:00,63765.67,63765.68,63740.0,63745.2
2026-07-28 19:26:00+00:00,63745.2,63753.53,63740.0,63740.01
2026-07-28 19:27:00+00:00,63740.0,63748.58,63731.61,63748.58
2026-07-28 19:28:00+00:00,63748.58,63761.26,63748.57,63761.26
2026-07-28 19:29:00+00:00,63761.25,63761.26,63754.0,63754.0
2026-07-28 19:30:00+00:00,63754.01,63873.55,63754.01,63859.06
2026-07-28 19:31:00+00:00,63859.07,63862.42,63818.8,63818.81
2026-07-28 19:32:00+00:00,63818.81,63820.26,63810.0,63810.73
2026-07-28 19:33:00+00:00,63810.73,63832.73,63810.73,63826.01
2026-07-28 19:34:00+00:00,63826.01,63831.01,63822.32,63831.01
2026-07-28 19:35:00+00:00,63831.0,63850.94,63812.31,63821.7
2026-07-28 19:36:00+00:00,63821.7,63824.09,63788.0,63811.88
2026-07-28 19:37:00+00:00,63811.88,63814.0,63806.0,63814.0
2026-07-28 19:38:00+00:00,63814.0,63814.0,63798.01,63800.0
2026-07-28 19:39:00+00:00,63800.0,63800.01,63768.47,63770.75
2026-07-28 19:40:00+00:00,63770.76,63776.0,63768.47,63775.99
2026-07-28 19:41:00+00:00,63775.99,63775.99,63752.67,63753.19
2026-07-28 19:42:00+00:00,63753.19,63764.2,63744.01,63744.02
2026-07-28 19:43:00+00:00,63744.02,63744.02,63711.04,63711.04
2026-07-28 19:44:00+00:00,63711.04,63711.05,63688.42,63697.99
2026-07-28 19:45:00+00:00,63698.0,63708.0,63690.0,63691.99
2026-07-28 19:46:00+00:00,63691.99,63706.83,63675.93,63706.82
2026-07-28 19:47:00+00:00,63706.83,63733.79,63706.83,63726.14
2026-07-28 19:48:00+00:00,63726.15,63736.0,63726.14,63736.0
2026-07-28 19:49:00+00:00,63735.99,63736.0,63726.14,63730.0
2026-07-28 19:50:00+00:00,63729.99,63746.0,63720.01,63745.99
2026-07-28 19:51:00+00:00,63745.99,63772.0,63745.99,63762.01
2026-07-28 19:52:00+00:00,63762.01,63773.7,63749.23,63773.7
2026-07-28 19:53:00+00:00,63773.69,63807.44,63773.69,63807.43
2026-07-28 19:54:00+00:00,63807.44,63831.03,63804.87,63831.03
2026-07-28 19:55:00+00:00,63831.03,63838.0,63810.05,63837.99
2026-07-28 19:56:00+00:00,63838.0,63857.14,63835.39,63857.13
2026-07-28 19:57:00+00:00,63857.14,63870.96,63857.13,63870.95
2026-07-28 19:58:00+00:00,63870.95,63870.96,63858.0,63861.99
2026-07-28 19:59:00+00:00,63862.0,63904.0,63862.0,63904.0
2026-07-28 20:00:00+00:00,63904.0,63978.62,63902.26,63945.47
2026-07-28 20:01:00+00:00,63945.47,63952.28,63911.43,63918.01
2026-07-28 20:02:00+00:00,63918.01,63918.01,63882.01,63882.01
2026-07-28 20:03:00+00:00,63882.0,63939.94,63880.0,63932.01
2026-07-28 20:04:00+00:00,63932.0,63968.0,63920.38,63962.0
2026-07-28 20:05:00+00:00,63962.01,63989.83,63936.0,63936.01
2026-07-28 20:06:00+00:00,63936.0,63936.0,63894.27,63905.99
2026-07-28 20:07:00+00:00,63906.0,63926.97,63905.99,63916.01
2026-07-28 20:08:00+00:00,63916.0,63923.27,63904.57,63911.89
2026-07-28 20:09:00+00:00,63911.9,63952.0,63911.9,63952.0
2026-07-28 20:10:00+00:00,63952.0,63952.0,63922.16,63927.88
2026-07-28 20:11:00+00:00,63927.88,63948.0,63927.88,63947.99
2026-07-28 20:12:00+00:00,63948.0,63956.0,63947.99,63955.99
2026-07-28 20:13:00+00:00,63956.0,63978.0,63956.0,63977.99
2026-07-28 20:14:00+00:00,63978.0,63994.48,63977.99,63989.71
2026-07-28 20:15:00+00:00,63989.7,63999.0,63982.02,63999.0
2026-07-28 20:16:00+00:00,63998.99,64018.39,63998.99,64015.81
2026-07-28 20:17:00+00:00,64015.81,64015.81,63988.8,63988.9
2026-07-28 20:18:00+00:00,63988.91,63998.16,63975.43,63998.16
2026-07-28 20:19:00+00:00,63998.17,63999.05,63990.0,63990.0
2026-07-28 20:20:00+00:00,63990.01,63990.01,63973.99,63973.99
2026-07-28 20:21:00+00:00,63973.99,63974.0,63922.0,63925.81
2026-07-28 20:22:00+00:00,63925.8,63950.0,63925.8,63945.44
2026-07-28 20:23:00+00:00,63945.43,63945.44,63940.01,63940.01
2026-07-28 20:24:00+00:00,63940.0,63940.0,63922.8,63922.8
2026-07-28 20:25:00+00:00,63922.8,63935.64,63922.8,63935.64
2026-07-28 20:26:00+00:00,63935.64,63944.28,63925.09,63925.09
2026-07-28 20:27:00+00:00,63925.09,63925.1,63912.84,63925.1
2026-07-28 20:28:00+00:00,63925.09,63925.1,63904.22,63906.06
2026-07-28 20:29:00+00:00,63906.05,63916.65,63898.11,63902.86
2026-07-28 20:30:00+00:00,63902.87,63902.87,63902.86,63902.86
2026-07-28 20:31:00+00:00,63902.86,63908.79,63894.0,63908.79
2026-07-28 20:32:00+00:00,63908.79,63921.16,63908.78,63921.16
2026-07-28 20:33:00+00:00,63921.15,63921.16,63905.0,63908.95
2026-07-28 20:34:00+00:00,63908.96,63920.21,63904.92,63904.93
2026-07-28 20:35:00+00:00,63904.92,63939.03,63904.92,63937.52
2026-07-28 20:36:00+00:00,63937.52,63937.53,63937.52,63937.52
2026-07-28 20:37:00+00:00,63937.53,63937.53,63882.32,63915.15
2026-07-28 20:38:00+00:00,63915.16,63915.16,63885.08,63891.64
2026-07-28 20:39:00+00:00,63891.64,63891.65,63881.68,63881.69
2026-07-28 20:40:00+00:00,63881.68,63888.04,63881.68,63888.03
2026-07-28 20:41:00+00:00,63888.03,63911.0,63888.03,63910.99
2026-07-28 20:42:00+00:00,63910.99,63936.8,63910.99,63936.8
2026-07-28 20:43:00+00:00,63936.8,63937.53,63930.0,63930.01
2026-07-28 20:44:00+00:00,63930.0,63930.01,63930.0,63930.01
2026-07-28 20:45:00+00:00,63930.01,63934.0,63930.01,63930.02
2026-07-28 20:46:00+00:00,63930.01,63930.02,63923.37,63923.37
2026-07-28 20:47:00+00:00,63923.36,63923.36,63901.42,63904.0
2026-07-28 20:48:00+00:00,63904.0,63939.03,63903.99,63939.02
2026-07-28 20:49:00+00:00,63939.03,63942.97,63939.02,63942.97
2026-07-28 20:50:00+00:00,63942.97,63942.97,63914.0,63914.0
2026-07-28 20:51:00+00:00,63914.0,63918.98,63914.0,63918.98
2026-07-28 20:52:00+00:00,63918.98,63924.0,63918.97,63923.99
2026-07-28 20:53:00+00:00,63924.0,63934.0,63912.99,63917.99
2026-07-28 20:54:00+00:00,63918.0,63926.0,63917.99,63926.0
2026-07-28 20:55:00+00:00,63926.0,63933.88,63925.06,63932.92
2026-07-28 20:56:00+00:00,63932.93,63932.93,63932.92,63932.93
2026-07-28 20:57:00+00:00,63932.92,63932.93,63932.92,63932.93
2026-07-28 20:58:00+00:00,63932.93,63932.93,63916.24,63916.24
2026-07-28 20:59:00+00:00,63916.24,63917.56,63916.24,63917.55
2026-07-28 21:00:00+00:00,63917.55,63948.0,63917.55,63948.0
2026-07-28 21:01:00+00:00,63948.0,63948.0,63934.01,63934.01
2026-07-28 21:02:00+00:00,63934.0,63948.01,63914.01,63948.0
2026-07-28 21:03:00+00:00,63948.0,63960.0,63948.0,63959.99
2026-07-28 21:04:00+00:00,63960.0,63976.0,63960.0,63976.0
2026-07-28 21:05:00+00:00,63976.0,63994.29,63976.0,63985.52
2026-07-28 21:06:00+00:00,63985.52,63985.53,63944.01,63944.01
2026-07-28 21:07:00+00:00,63944.0,63944.0,63930.01,63937.99
2026-07-28 21:08:00+00:00,63937.99,63938.0,63920.49,63931.99
2026-07-28 21:09:00+00:00,63932.0,63942.0,63931.99,63942.0
2026-07-28 21:10:00+00:00,63941.99,63941.99,63938.75,63938.75
2026-07-28 21:11:00+00:00,63938.76,63941.49,63938.75,63941.48
2026-07-28 21:12:00+00:00,63941.49,63962.87,63941.48,63962.86
2026-07-28 21:13:00+00:00,63962.87,63991.64,63938.73,63941.41
2026-07-28 21:14:00+00:00,63941.42,63941.42,63924.0,63924.0
2026-07-28 21:15:00+00:00,63924.01,63924.01,63922.0,63922.0
2026-07-28 21:16:00+00:00,63922.0,63922.01,63914.13,63914.13
2026-07-28 21:17:00+00:00,63914.13,63914.14,63914.13,63914.13
2026-07-28 21:18:00+00:00,63914.13,63924.0,63914.13,63923.99
2026-07-28 21:19:00+00:00,63923.99,63928.0,63921.58,63921.58
2026-07-28 21:20:00+00:00,63921.59,63921.59,63918.37,63918.37
2026-07-28 21:21:00+00:00,63918.37,63918.38,63918.37,63918.37
2026-07-28 21:22:00+00:00,63918.37,63918.38,63896.0,63896.0
2026-07-28 21:23:00+00:00,63896.01,63904.0,63892.0,63903.99
2026-07-28 21:24:00+00:00,63904.0,63910.0,63903.99,63909.99
2026-07-28 21:25:00+00:00,63909.99,63917.1,63902.75,63917.0
2026-07-28 21:26:00+00:00,63916.99,63919.87,63908.0,63908.0
2026-07-28 21:27:00+00:00,63908.01,63916.0,63908.0,63916.0
2026-07-28 21:28:00+00:00,63916.0,63916.0,63915.99,63916.0
2026-07-28 21:29:00+00:00,63916.0,63920.0,63915.99,63920.0
2026-07-28 21:30:00+00:00,63920.0,63920.0,63910.0,63910.01
2026-07-28 21:31:00+00:00,63910.01,63910.01,63907.93,63907.93
2026-07-28 21:32:00+00:00,63907.94,63907.94,63907.93,63907.93
2026-07-28 21:33:00+00:00,63907.94,63907.94,63907.93,63907.94
2026-07-28 21:34:00+00:00,63907.94,63920.0,63904.0,63920.0
2026-07-28 21:35:00+00:00,63920.0,64016.99,63919.99,64016.99
2026-07-28 21:36:00+00:00,64016.99,64052.0,64002.01,64006.1
2026-07-28 21:37:00+00:00,64006.11,64012.0,63986.0,63986.0
2026-07-28 21:38:00+00:00,63986.0,63998.69,63979.2,63993.32
2026-07-28 21:39:00+00:00,63993.32,64003.73,63989.24,64003.72
2026-07-28 21:40:00+00:00,64003.73,64009.2,64000.0,64000.0
2026-07-28 21:41:00+00:00,64000.0,64031.21,64000.0,64025.26
2026-07-28 21:42:00+00:00,64025.25,64025.26,64009.76,64022.61
2026-07-28 21:43:00+00:00,64022.62,64033.49,64004.1,64032.56
2026-07-28 21:44:00+00:00,64032.56,64042.89,64032.55,64042.89
2026-07-28 21:45:00+00:00,64042.89,64073.3,64034.01,64049.99
2026-07-28 21:46:00+00:00,64050.0,64069.32,64028.49,64036.1
2026-07-28 21:47:00+00:00,64036.1,64045.41,64018.9,64028.17
2026-07-28 21:48:00+00:00,64028.18,64035.36,64014.85,64014.85
2026-07-28 21:49:00+00:00,64014.84,64034.0,64012.92,64030.0
2026-07-28 21:50:00+00:00,64030.01,64038.98,64018.0,64038.98
2026-07-28 21:51:00+00:00,64038.97,64038.98,64014.07,64029.25
2026-07-28 21:52:00+00:00,64029.26,64029.26,64014.25,64014.25
2026-07-28 21:53:00+00:00,64014.26,64017.34,64002.3,64017.34
2026-07-28 21:54:00+00:00,64017.33,64018.0,64000.0,64018.0
2026-07-28 21:55:00+00:00,64017.99,64018.0,64017.99,64017.99
2026-07-28 21:56:00+00:00,64017.99,64018.0,64014.0,64014.01
2026-07-28 21:57:00+00:00,64014.0,64014.01,64014.0,64014.0
2026-07-28 21:58:00+00:00,64014.0,64032.0,64014.0,64018.01
2026-07-28 21:59:00+00:00,64018.0,64018.0,63969.45,63972.44
2026-07-28 22:00:00+00:00,63972.44,63991.17,63920.0,63920.01
2026-07-28 22:01:00+00:00,63920.01,63939.32,63906.5,63908.55
2026-07-28 22:02:00+00:00,63908.55,63968.46,63908.54,63968.46
2026-07-28 22:03:00+00:00,63968.46,63992.85,63956.0,63992.0
2026-07-28 22:04:00+00:00,63991.99,64006.84,63986.0,64006.83
2026-07-28 22:05:00+00:00,64006.83,64013.81,64006.83,64013.8
2026-07-28 22:06:00+00:00,64013.8,64013.8,63986.0,63996.01
2026-07-28 22:07:00+00:00,63996.0,64020.76,63996.0,64013.6
2026-07-28 22:08:00+00:00,64013.4,64016.75,64008.0,64016.75
2026-07-28 22:09:00+00:00,64016.75,64016.75,63978.61,63978.61
2026-07-28 22:10:00+00:00,63978.62,63978.62,63954.0,63954.01
2026-07-28 22:11:00+00:00,63954.01,64006.58,63954.01,64006.57
2026-07-28 22:12:00+00:00,64006.57,64008.0,63994.0,64008.0
2026-07-28 22:13:00+00:00,64007.99,64008.0,63974.99,63974.99
2026-07-28 22:14:00+00:00,63974.98,63991.18,63966.78,63991.17
2026-07-28 22:15:00+00:00,63991.18,64020.76,63991.17,64019.58
2026-07-28 22:16:00+00:00,64019.59,64020.0,64007.25,64018.0
2026-07-28 22:17:00+00:00,64018.0,64018.0,63990.0,64000.0
